Timestamp,Year,Month,Hour,Ontario Demand,Market_Price,Price_Type
2016-01-01 00:00:00,2016,1,1,13417,-1.09,HOEP (Legacy)
2016-01-01 01:00:00,2016,1,2,12968,-2.41,HOEP (Legacy)
2016-01-01 02:00:00,2016,1,3,12395,-4.23,HOEP (Legacy)
2016-01-01 03:00:00,2016,1,4,12228,-4.4,HOEP (Legacy)
2016-01-01 04:00:00,2016,1,5,12116,-4.44,HOEP (Legacy)
2016-01-01 05:00:00,2016,1,6,12257,-4.43,HOEP (Legacy)
2016-01-01 06:00:00,2016,1,7,12528,-4.33,HOEP (Legacy)
2016-01-01 07:00:00,2016,1,8,12820,-4.3,HOEP (Legacy)
2016-01-01 08:00:00,2016,1,9,12986,-4.27,HOEP (Legacy)
2016-01-01 09:00:00,2016,1,10,13569,-4.28,HOEP (Legacy)
2016-01-01 10:00:00,2016,1,11,13965,-3.76,HOEP (Legacy)
2016-01-01 11:00:00,2016,1,12,14215,0.0,HOEP (Legacy)
2016-01-01 12:00:00,2016,1,13,14443,0.0,HOEP (Legacy)
2016-01-01 13:00:00,2016,1,14,14733,0.0,HOEP (Legacy)
2016-01-01 14:00:00,2016,1,15,14907,0.0,HOEP (Legacy)
2016-01-01 15:00:00,2016,1,16,14981,0.0,HOEP (Legacy)
2016-01-01 16:00:00,2016,1,17,15763,1.0,HOEP (Legacy)
2016-01-01 17:00:00,2016,1,18,16979,6.34,HOEP (Legacy)
2016-01-01 18:00:00,2016,1,19,16859,5.88,HOEP (Legacy)
2016-01-01 19:00:00,2016,1,20,16552,5.81,HOEP (Legacy)
2016-01-01 20:00:00,2016,1,21,16165,5.7,HOEP (Legacy)
2016-01-01 21:00:00,2016,1,22,15701,6.51,HOEP (Legacy)
2016-01-01 22:00:00,2016,1,23,14866,2.75,HOEP (Legacy)
2016-01-01 23:00:00,2016,1,24,14023,0.49,HOEP (Legacy)
2016-01-02 00:00:00,2016,1,1,13251,0.0,HOEP (Legacy)
2016-01-02 01:00:00,2016,1,2,12844,0.0,HOEP (Legacy)
2016-01-02 02:00:00,2016,1,3,12673,-0.85,HOEP (Legacy)
2016-01-02 03:00:00,2016,1,4,12473,-4.12,HOEP (Legacy)
2016-01-02 04:00:00,2016,1,5,12468,-4.1,HOEP (Legacy)
2016-01-02 05:00:00,2016,1,6,12644,-4.26,HOEP (Legacy)
2016-01-02 06:00:00,2016,1,7,13064,-1.64,HOEP (Legacy)
2016-01-02 07:00:00,2016,1,8,13780,-1.29,HOEP (Legacy)
2016-01-02 08:00:00,2016,1,9,14305,3.61,HOEP (Legacy)
2016-01-02 09:00:00,2016,1,10,15068,7.49,HOEP (Legacy)
2016-01-02 10:00:00,2016,1,11,15536,12.36,HOEP (Legacy)
2016-01-02 11:00:00,2016,1,12,15852,10.72,HOEP (Legacy)
2016-01-02 12:00:00,2016,1,13,16059,11.25,HOEP (Legacy)
2016-01-02 13:00:00,2016,1,14,15750,0.0,HOEP (Legacy)
2016-01-02 14:00:00,2016,1,15,15564,0.0,HOEP (Legacy)
2016-01-02 15:00:00,2016,1,16,15571,0.0,HOEP (Legacy)
2016-01-02 16:00:00,2016,1,17,16207,2.96,HOEP (Legacy)
2016-01-02 17:00:00,2016,1,18,17163,5.85,HOEP (Legacy)
2016-01-02 18:00:00,2016,1,19,17100,5.6,HOEP (Legacy)
2016-01-02 19:00:00,2016,1,20,16710,1.82,HOEP (Legacy)
2016-01-02 20:00:00,2016,1,21,16124,0.0,HOEP (Legacy)
2016-01-02 21:00:00,2016,1,22,15699,0.0,HOEP (Legacy)
2016-01-02 22:00:00,2016,1,23,14983,0.0,HOEP (Legacy)
2016-01-02 23:00:00,2016,1,24,14164,0.0,HOEP (Legacy)
2016-01-03 00:00:00,2016,1,1,13432,-0.35,HOEP (Legacy)
2016-01-03 01:00:00,2016,1,2,12916,-4.26,HOEP (Legacy)
2016-01-03 02:00:00,2016,1,3,12588,-4.27,HOEP (Legacy)
2016-01-03 03:00:00,2016,1,4,12450,-4.3,HOEP (Legacy)
2016-01-03 04:00:00,2016,1,5,12443,-4.36,HOEP (Legacy)
2016-01-03 05:00:00,2016,1,6,12624,-4.17,HOEP (Legacy)
2016-01-03 06:00:00,2016,1,7,12973,-2.64,HOEP (Legacy)
2016-01-03 07:00:00,2016,1,8,13613,-0.25,HOEP (Legacy)
2016-01-03 08:00:00,2016,1,9,14155,-0.37,HOEP (Legacy)
2016-01-03 09:00:00,2016,1,10,14696,0.0,HOEP (Legacy)
2016-01-03 10:00:00,2016,1,11,15182,0.0,HOEP (Legacy)
2016-01-03 11:00:00,2016,1,12,15434,0.0,HOEP (Legacy)
2016-01-03 12:00:00,2016,1,13,15650,0.76,HOEP (Legacy)
2016-01-03 13:00:00,2016,1,14,15533,0.0,HOEP (Legacy)
2016-01-03 14:00:00,2016,1,15,15602,5.17,HOEP (Legacy)
2016-01-03 15:00:00,2016,1,16,15748,5.89,HOEP (Legacy)
2016-01-03 16:00:00,2016,1,17,16863,9.27,HOEP (Legacy)
2016-01-03 17:00:00,2016,1,18,18423,21.67,HOEP (Legacy)
2016-01-03 18:00:00,2016,1,19,18512,20.89,HOEP (Legacy)
2016-01-03 19:00:00,2016,1,20,18316,52.45,HOEP (Legacy)
2016-01-03 20:00:00,2016,1,21,18006,22.63,HOEP (Legacy)
2016-01-03 21:00:00,2016,1,22,17347,26.69,HOEP (Legacy)
2016-01-03 22:00:00,2016,1,23,16606,14.64,HOEP (Legacy)
2016-01-03 23:00:00,2016,1,24,15533,8.1,HOEP (Legacy)
2016-01-04 00:00:00,2016,1,1,14809,6.36,HOEP (Legacy)
2016-01-04 01:00:00,2016,1,2,14480,5.6,HOEP (Legacy)
2016-01-04 02:00:00,2016,1,3,14295,-0.02,HOEP (Legacy)
2016-01-04 03:00:00,2016,1,4,14213,-4.1,HOEP (Legacy)
2016-01-04 04:00:00,2016,1,5,14435,-0.93,HOEP (Legacy)
2016-01-04 05:00:00,2016,1,6,15147,1.32,HOEP (Legacy)
2016-01-04 06:00:00,2016,1,7,16532,9.81,HOEP (Legacy)
2016-01-04 07:00:00,2016,1,8,18240,18.86,HOEP (Legacy)
2016-01-04 08:00:00,2016,1,9,18522,15.91,HOEP (Legacy)
2016-01-04 09:00:00,2016,1,10,18225,14.51,HOEP (Legacy)
2016-01-04 10:00:00,2016,1,11,17912,5.89,HOEP (Legacy)
2016-01-04 11:00:00,2016,1,12,17733,14.34,HOEP (Legacy)
2016-01-04 12:00:00,2016,1,13,17597,13.89,HOEP (Legacy)
2016-01-04 13:00:00,2016,1,14,17619,13.31,HOEP (Legacy)
2016-01-04 14:00:00,2016,1,15,17758,11.49,HOEP (Legacy)
2016-01-04 15:00:00,2016,1,16,18327,16.53,HOEP (Legacy)
2016-01-04 16:00:00,2016,1,17,19437,30.79,HOEP (Legacy)
2016-01-04 17:00:00,2016,1,18,20820,48.69,HOEP (Legacy)
2016-01-04 18:00:00,2016,1,19,20836,39.26,HOEP (Legacy)
2016-01-04 19:00:00,2016,1,20,20502,37.12,HOEP (Legacy)
2016-01-04 20:00:00,2016,1,21,20255,30.54,HOEP (Legacy)
2016-01-04 21:00:00,2016,1,22,19533,27.53,HOEP (Legacy)
2016-01-04 22:00:00,2016,1,23,18358,25.26,HOEP (Legacy)
2016-01-04 23:00:00,2016,1,24,17238,25.69,HOEP (Legacy)
2016-01-05 00:00:00,2016,1,1,16429,61.53,HOEP (Legacy)
2016-01-05 01:00:00,2016,1,2,15996,29.23,HOEP (Legacy)
2016-01-05 02:00:00,2016,1,3,15916,27.51,HOEP (Legacy)
2016-01-05 03:00:00,2016,1,4,15878,26.15,HOEP (Legacy)
2016-01-05 04:00:00,2016,1,5,15947,14.34,HOEP (Legacy)
2016-01-05 05:00:00,2016,1,6,16466,15.2,HOEP (Legacy)
2016-01-05 06:00:00,2016,1,7,17974,29.57,HOEP (Legacy)
2016-01-05 07:00:00,2016,1,8,19374,39.33,HOEP (Legacy)
2016-01-05 08:00:00,2016,1,9,19356,76.26,HOEP (Legacy)
2016-01-05 09:00:00,2016,1,10,18899,29.53,HOEP (Legacy)
2016-01-05 10:00:00,2016,1,11,18547,29.02,HOEP (Legacy)
2016-01-05 11:00:00,2016,1,12,18080,27.6,HOEP (Legacy)
2016-01-05 12:00:00,2016,1,13,17610,24.44,HOEP (Legacy)
2016-01-05 13:00:00,2016,1,14,17456,8.13,HOEP (Legacy)
2016-01-05 14:00:00,2016,1,15,17516,5.98,HOEP (Legacy)
2016-01-05 15:00:00,2016,1,16,18038,12.1,HOEP (Legacy)
2016-01-05 16:00:00,2016,1,17,19311,29.74,HOEP (Legacy)
2016-01-05 17:00:00,2016,1,18,20277,31.7,HOEP (Legacy)
2016-01-05 18:00:00,2016,1,19,20202,29.86,HOEP (Legacy)
2016-01-05 19:00:00,2016,1,20,19893,30.6,HOEP (Legacy)
2016-01-05 20:00:00,2016,1,21,19445,22.78,HOEP (Legacy)
2016-01-05 21:00:00,2016,1,22,18648,17.44,HOEP (Legacy)
2016-01-05 22:00:00,2016,1,23,17341,4.83,HOEP (Legacy)
2016-01-05 23:00:00,2016,1,24,16055,3.1,HOEP (Legacy)
2016-01-06 00:00:00,2016,1,1,15187,0.38,HOEP (Legacy)
2016-01-06 01:00:00,2016,1,2,14784,0.0,HOEP (Legacy)
2016-01-06 02:00:00,2016,1,3,14522,0.0,HOEP (Legacy)
2016-01-06 03:00:00,2016,1,4,14476,0.0,HOEP (Legacy)
2016-01-06 04:00:00,2016,1,5,14586,-0.25,HOEP (Legacy)
2016-01-06 05:00:00,2016,1,6,15148,0.81,HOEP (Legacy)
2016-01-06 06:00:00,2016,1,7,16504,9.99,HOEP (Legacy)
2016-01-06 07:00:00,2016,1,8,18112,15.56,HOEP (Legacy)
2016-01-06 08:00:00,2016,1,9,18213,15.96,HOEP (Legacy)
2016-01-06 09:00:00,2016,1,10,17600,14.06,HOEP (Legacy)
2016-01-06 10:00:00,2016,1,11,17234,12.7,HOEP (Legacy)
2016-01-06 11:00:00,2016,1,12,16927,12.71,HOEP (Legacy)
2016-01-06 12:00:00,2016,1,13,16619,9.01,HOEP (Legacy)
2016-01-06 13:00:00,2016,1,14,16678,6.54,HOEP (Legacy)
2016-01-06 14:00:00,2016,1,15,16707,5.91,HOEP (Legacy)
2016-01-06 15:00:00,2016,1,16,16869,19.86,HOEP (Legacy)
2016-01-06 16:00:00,2016,1,17,18146,22.54,HOEP (Legacy)
2016-01-06 17:00:00,2016,1,18,19353,51.64,HOEP (Legacy)
2016-01-06 18:00:00,2016,1,19,19400,20.87,HOEP (Legacy)
2016-01-06 19:00:00,2016,1,20,19105,19.39,HOEP (Legacy)
2016-01-06 20:00:00,2016,1,21,18731,15.54,HOEP (Legacy)
2016-01-06 21:00:00,2016,1,22,17971,16.18,HOEP (Legacy)
2016-01-06 22:00:00,2016,1,23,16841,15.93,HOEP (Legacy)
2016-01-06 23:00:00,2016,1,24,15669,12.32,HOEP (Legacy)
2016-01-07 00:00:00,2016,1,1,14795,7.27,HOEP (Legacy)
2016-01-07 01:00:00,2016,1,2,14398,5.88,HOEP (Legacy)
2016-01-07 02:00:00,2016,1,3,14210,7.48,HOEP (Legacy)
2016-01-07 03:00:00,2016,1,4,14198,10.23,HOEP (Legacy)
2016-01-07 04:00:00,2016,1,5,14356,12.75,HOEP (Legacy)
2016-01-07 05:00:00,2016,1,6,15122,15.4,HOEP (Legacy)
2016-01-07 06:00:00,2016,1,7,16439,30.93,HOEP (Legacy)
2016-01-07 07:00:00,2016,1,8,18000,27.5,HOEP (Legacy)
2016-01-07 08:00:00,2016,1,9,17989,18.44,HOEP (Legacy)
2016-01-07 09:00:00,2016,1,10,17460,16.71,HOEP (Legacy)
2016-01-07 10:00:00,2016,1,11,17154,25.15,HOEP (Legacy)
2016-01-07 11:00:00,2016,1,12,17075,24.19,HOEP (Legacy)
2016-01-07 12:00:00,2016,1,13,16841,21.96,HOEP (Legacy)
2016-01-07 13:00:00,2016,1,14,16657,20.53,HOEP (Legacy)
2016-01-07 14:00:00,2016,1,15,16832,21.48,HOEP (Legacy)
2016-01-07 15:00:00,2016,1,16,17142,24.42,HOEP (Legacy)
2016-01-07 16:00:00,2016,1,17,18087,19.27,HOEP (Legacy)
2016-01-07 17:00:00,2016,1,18,19131,26.1,HOEP (Legacy)
2016-01-07 18:00:00,2016,1,19,19211,25.62,HOEP (Legacy)
2016-01-07 19:00:00,2016,1,20,18958,24.73,HOEP (Legacy)
2016-01-07 20:00:00,2016,1,21,18591,19.53,HOEP (Legacy)
2016-01-07 21:00:00,2016,1,22,17832,25.86,HOEP (Legacy)
2016-01-07 22:00:00,2016,1,23,16564,18.26,HOEP (Legacy)
2016-01-07 23:00:00,2016,1,24,15403,15.49,HOEP (Legacy)
2016-01-08 00:00:00,2016,1,1,14684,11.5,HOEP (Legacy)
2016-01-08 01:00:00,2016,1,2,14114,5.99,HOEP (Legacy)
2016-01-08 02:00:00,2016,1,3,13994,13.33,HOEP (Legacy)
2016-01-08 03:00:00,2016,1,4,13986,15.31,HOEP (Legacy)
2016-01-08 04:00:00,2016,1,5,14133,14.35,HOEP (Legacy)
2016-01-08 05:00:00,2016,1,6,14624,7.75,HOEP (Legacy)
2016-01-08 06:00:00,2016,1,7,16024,14.92,HOEP (Legacy)
2016-01-08 07:00:00,2016,1,8,17529,27.42,HOEP (Legacy)
2016-01-08 08:00:00,2016,1,9,17727,13.35,HOEP (Legacy)
2016-01-08 09:00:00,2016,1,10,17550,16.65,HOEP (Legacy)
2016-01-08 10:00:00,2016,1,11,17523,68.61,HOEP (Legacy)
2016-01-08 11:00:00,2016,1,12,17427,30.99,HOEP (Legacy)
2016-01-08 12:00:00,2016,1,13,17308,14.35,HOEP (Legacy)
2016-01-08 13:00:00,2016,1,14,17384,23.31,HOEP (Legacy)
2016-01-08 14:00:00,2016,1,15,17296,22.39,HOEP (Legacy)
2016-01-08 15:00:00,2016,1,16,17413,19.78,HOEP (Legacy)
2016-01-08 16:00:00,2016,1,17,17963,16.5,HOEP (Legacy)
2016-01-08 17:00:00,2016,1,18,18801,14.37,HOEP (Legacy)
2016-01-08 18:00:00,2016,1,19,18689,15.07,HOEP (Legacy)
2016-01-08 19:00:00,2016,1,20,18526,16.88,HOEP (Legacy)
2016-01-08 20:00:00,2016,1,21,18054,19.82,HOEP (Legacy)
2016-01-08 21:00:00,2016,1,22,17492,29.07,HOEP (Legacy)
