Timestamp,Year,Month,Hour,Ontario Demand,Market_Price,Price_Type
1997-01-01 00:00:00,1997,1,1,10638.625510118976,8.00921029626197,HOEP (Legacy)
1997-01-01 01:00:00,1997,1,2,10661.321404244069,5.038173091135526,HOEP (Legacy)
1997-01-01 02:00:00,1997,1,3,10893.513630366015,41.225152858481835,HOEP (Legacy)
1997-01-01 03:00:00,1997,1,4,11280.991117823638,26.67117898824746,HOEP (Legacy)
1997-01-01 04:00:00,1997,1,5,11990.644264163155,11.272383736635646,HOEP (Legacy)
1997-01-01 05:00:00,1997,1,6,12595.575126716685,30.948679082884382,HOEP (Legacy)
1997-01-01 06:00:00,1997,1,7,12541.533537817455,50.46457350649633,HOEP (Legacy)
1997-01-01 07:00:00,1997,1,8,12606.752759353092,18.629585387626733,HOEP (Legacy)
1997-01-01 08:00:00,1997,1,9,12435.464293175597,34.206168411557925,HOEP (Legacy)
1997-01-01 09:00:00,1997,1,10,13047.549807416126,34.51521787152188,HOEP (Legacy)
1997-01-01 10:00:00,1997,1,11,12749.815138482727,40.600940837187245,HOEP (Legacy)
1997-01-01 11:00:00,1997,1,12,12377.465016683567,30.46603881351973,HOEP (Legacy)
1997-01-01 12:00:00,1997,1,13,13314.599454893094,31.556265889228882,HOEP (Legacy)
1997-01-01 13:00:00,1997,1,14,13063.452260842794,39.70134144344648,HOEP (Legacy)
1997-01-01 14:00:00,1997,1,15,11852.101831776745,22.832047674158517,HOEP (Legacy)
1997-01-01 15:00:00,1997,1,16,10786.508075137926,7.46786053590011,HOEP (Legacy)
1997-01-01 16:00:00,1997,1,17,11105.507527582142,11.181770210749567,HOEP (Legacy)
1997-01-01 17:00:00,1997,1,18,10412.245250324857,21.914948571798337,HOEP (Legacy)
1997-01-01 18:00:00,1997,1,19,11970.951580688843,3.1855262563270053,HOEP (Legacy)
1997-01-01 19:00:00,1997,1,20,9926.24365820455,27.194947686940985,HOEP (Legacy)
1997-01-01 20:00:00,1997,1,21,10705.254944400262,33.22998340290429,HOEP (Legacy)
1997-01-01 21:00:00,1997,1,22,10237.507623793452,18.16941437585987,HOEP (Legacy)
1997-01-01 22:00:00,1997,1,23,10321.380653109554,31.262682655926504,HOEP (Legacy)
1997-01-01 23:00:00,1997,1,24,10830.306751335507,11.276679838173887,HOEP (Legacy)
1997-01-02 00:00:00,1997,1,1,10734.943660414607,37.71977923152086,HOEP (Legacy)
1997-01-02 01:00:00,1997,1,2,11036.62380886291,17.637331591492913,HOEP (Legacy)
1997-01-02 02:00:00,1997,1,3,10293.169018116056,17.555851145537787,HOEP (Legacy)
1997-01-02 03:00:00,1997,1,4,11148.974011368295,9.250646510919797,HOEP (Legacy)
1997-01-02 04:00:00,1997,1,5,11647.31106139606,25.250486525236635,HOEP (Legacy)
1997-01-02 05:00:00,1997,1,6,12336.263847835306,37.56755662529811,HOEP (Legacy)
1997-01-02 06:00:00,1997,1,7,12399.27572879093,30.870888512445358,HOEP (Legacy)
1997-01-02 07:00:00,1997,1,8,13195.003760598265,35.49442835735298,HOEP (Legacy)
1997-01-02 08:00:00,1997,1,9,12410.409382571526,44.925538414832616,HOEP (Legacy)
1997-01-02 09:00:00,1997,1,10,12204.933621855036,43.34727777627136,HOEP (Legacy)
1997-01-02 10:00:00,1997,1,11,12635.571597973367,14.872413212592516,HOEP (Legacy)
1997-01-02 11:00:00,1997,1,12,11924.406549189534,20.998047113679174,HOEP (Legacy)
1997-01-02 12:00:00,1997,1,13,12858.615008604947,37.36341199349426,HOEP (Legacy)
1997-01-02 13:00:00,1997,1,14,12533.222398646607,18.13459258135874,HOEP (Legacy)
1997-01-02 14:00:00,1997,1,15,11833.949161045699,32.2058514811826,HOEP (Legacy)
1997-01-02 15:00:00,1997,1,16,11711.428205525808,20.099721572553356,HOEP (Legacy)
1997-01-02 16:00:00,1997,1,17,11885.69679412663,17.309255509786585,HOEP (Legacy)
1997-01-02 17:00:00,1997,1,18,11038.855873854962,5.289876173953356,HOEP (Legacy)
1997-01-02 18:00:00,1997,1,19,11086.741997851983,27.359308491194717,HOEP (Legacy)
1997-01-02 19:00:00,1997,1,20,11191.3372678351,20.624635696557206,HOEP (Legacy)
1997-01-02 20:00:00,1997,1,21,10644.439945742997,32.74616817618616,HOEP (Legacy)
1997-01-02 21:00:00,1997,1,22,10491.602727592543,15.983041075367058,HOEP (Legacy)
1997-01-02 22:00:00,1997,1,23,10402.125870672435,5.853599037349863,HOEP (Legacy)
1997-01-02 23:00:00,1997,1,24,10493.814433886484,30.312716438636652,HOEP (Legacy)
1997-01-03 00:00:00,1997,1,1,9899.383623796864,-4.519852300293614,HOEP (Legacy)
1997-01-03 01:00:00,1997,1,2,10347.361007703706,-2.3851527275148783,HOEP (Legacy)
1997-01-03 02:00:00,1997,1,3,10642.465629356106,10.550178599391007,HOEP (Legacy)
1997-01-03 03:00:00,1997,1,4,11099.006214752804,21.615117938680196,HOEP (Legacy)
1997-01-03 04:00:00,1997,1,5,11396.354290819654,11.307920564779586,HOEP (Legacy)
1997-01-03 05:00:00,1997,1,6,11849.67127402129,30.11318568226629,HOEP (Legacy)
1997-01-03 06:00:00,1997,1,7,11846.238943677385,35.53031848872579,HOEP (Legacy)
1997-01-03 07:00:00,1997,1,8,12172.391988843545,10.352556363748878,HOEP (Legacy)
1997-01-03 08:00:00,1997,1,9,12709.95632038407,37.64590815234946,HOEP (Legacy)
1997-01-03 09:00:00,1997,1,10,13684.748833534275,23.252791732259272,HOEP (Legacy)
1997-01-03 10:00:00,1997,1,11,12334.444786882905,26.52956045736028,HOEP (Legacy)
1997-01-03 11:00:00,1997,1,12,12626.016943698121,14.809492694628485,HOEP (Legacy)
1997-01-03 12:00:00,1997,1,13,12042.916607437819,24.20680935821773,HOEP (Legacy)
1997-01-03 13:00:00,1997,1,14,13059.235117773012,31.95621576846976,HOEP (Legacy)
1997-01-03 14:00:00,1997,1,15,11618.808306979969,37.61691841109618,HOEP (Legacy)
1997-01-03 15:00:00,1997,1,16,11737.859128161172,11.058716743780883,HOEP (Legacy)
1997-01-03 16:00:00,1997,1,17,11757.428171839083,31.45351950827382,HOEP (Legacy)
1997-01-03 17:00:00,1997,1,18,10866.914051572328,26.488260755209687,HOEP (Legacy)
1997-01-03 18:00:00,1997,1,19,10691.018110265784,36.590483663578766,HOEP (Legacy)
1997-01-03 19:00:00,1997,1,20,10205.733413428392,14.753734989576952,HOEP (Legacy)
1997-01-03 20:00:00,1997,1,21,10313.796221815679,19.013066326920367,HOEP (Legacy)
1997-01-03 21:00:00,1997,1,22,9781.926389456972,26.013539047013026,HOEP (Legacy)
1997-01-03 22:00:00,1997,1,23,10383.017013087552,32.58761321590082,HOEP (Legacy)
1997-01-03 23:00:00,1997,1,24,10180.015425450041,34.93542778260383,HOEP (Legacy)
1997-01-04 00:00:00,1997,1,1,10539.604609074826,18.376336118797546,HOEP (Legacy)
1997-01-04 01:00:00,1997,1,2,10937.73887934974,18.51846876456928,HOEP (Legacy)
