Timestamp,Year,Month,Hour,Ontario Demand,Market_Price,Price_Type
2007-01-01 00:00:00,2007,1,1,14850,27.6,HOEP (Legacy)
2007-01-01 01:00:00,2007,1,2,14142,26.68,HOEP (Legacy)
2007-01-01 02:00:00,2007,1,3,13464,22.31,HOEP (Legacy)
2007-01-01 03:00:00,2007,1,4,12992,25.28,HOEP (Legacy)
2007-01-01 04:00:00,2007,1,5,12977,20.89,HOEP (Legacy)
2007-01-01 05:00:00,2007,1,6,12941,24.16,HOEP (Legacy)
2007-01-01 06:00:00,2007,1,7,13323,24.36,HOEP (Legacy)
2007-01-01 07:00:00,2007,1,8,13464,23.26,HOEP (Legacy)
2007-01-01 08:00:00,2007,1,9,13555,4.91,HOEP (Legacy)
2007-01-01 09:00:00,2007,1,10,13830,4.38,HOEP (Legacy)
2007-01-01 10:00:00,2007,1,11,14271,4.45,HOEP (Legacy)
2007-01-01 11:00:00,2007,1,12,14750,19.41,HOEP (Legacy)
2007-01-01 12:00:00,2007,1,13,15098,27.65,HOEP (Legacy)
2007-01-01 13:00:00,2007,1,14,15154,30.77,HOEP (Legacy)
2007-01-01 14:00:00,2007,1,15,15307,31.17,HOEP (Legacy)
2007-01-01 15:00:00,2007,1,16,15631,30.79,HOEP (Legacy)
2007-01-01 16:00:00,2007,1,17,16593,32.98,HOEP (Legacy)
2007-01-01 17:00:00,2007,1,18,17665,30.58,HOEP (Legacy)
2007-01-01 18:00:00,2007,1,19,17407,31.36,HOEP (Legacy)
2007-01-01 19:00:00,2007,1,20,17102,30.95,HOEP (Legacy)
2007-01-01 20:00:00,2007,1,21,16885,35.23,HOEP (Legacy)
2007-01-01 21:00:00,2007,1,22,16379,32.61,HOEP (Legacy)
2007-01-01 22:00:00,2007,1,23,15564,28.23,HOEP (Legacy)
2007-01-01 23:00:00,2007,1,24,14780,29.98,HOEP (Legacy)
2007-01-02 00:00:00,2007,1,1,14144,27.08,HOEP (Legacy)
2007-01-02 01:00:00,2007,1,2,13832,24.49,HOEP (Legacy)
2007-01-02 02:00:00,2007,1,3,13698,17.6,HOEP (Legacy)
2007-01-02 03:00:00,2007,1,4,13602,22.37,HOEP (Legacy)
2007-01-02 04:00:00,2007,1,5,13816,21.8,HOEP (Legacy)
2007-01-02 05:00:00,2007,1,6,14366,30.73,HOEP (Legacy)
2007-01-02 06:00:00,2007,1,7,15543,28.85,HOEP (Legacy)
2007-01-02 07:00:00,2007,1,8,17069,31.84,HOEP (Legacy)
2007-01-02 08:00:00,2007,1,9,17684,42.05,HOEP (Legacy)
2007-01-02 09:00:00,2007,1,10,18052,36.63,HOEP (Legacy)
2007-01-02 10:00:00,2007,1,11,18368,43.03,HOEP (Legacy)
2007-01-02 11:00:00,2007,1,12,18567,33.64,HOEP (Legacy)
2007-01-02 12:00:00,2007,1,13,18581,36.39,HOEP (Legacy)
2007-01-02 13:00:00,2007,1,14,18516,34.34,HOEP (Legacy)
2007-01-02 14:00:00,2007,1,15,18223,32.97,HOEP (Legacy)
2007-01-02 15:00:00,2007,1,16,18313,31.42,HOEP (Legacy)
2007-01-02 16:00:00,2007,1,17,18937,31.59,HOEP (Legacy)
2007-01-02 17:00:00,2007,1,18,20342,37.16,HOEP (Legacy)
2007-01-02 18:00:00,2007,1,19,20544,42.71,HOEP (Legacy)
2007-01-02 19:00:00,2007,1,20,19944,35.17,HOEP (Legacy)
2007-01-02 20:00:00,2007,1,21,19518,44.31,HOEP (Legacy)
2007-01-02 21:00:00,2007,1,22,18753,39.67,HOEP (Legacy)
2007-01-02 22:00:00,2007,1,23,17503,32.49,HOEP (Legacy)
2007-01-02 23:00:00,2007,1,24,16357,32.9,HOEP (Legacy)
2007-01-03 00:00:00,2007,1,1,15384,27.13,HOEP (Legacy)
2007-01-03 01:00:00,2007,1,2,14886,25.31,HOEP (Legacy)
2007-01-03 02:00:00,2007,1,3,14563,24.49,HOEP (Legacy)
2007-01-03 03:00:00,2007,1,4,14536,24.96,HOEP (Legacy)
2007-01-03 04:00:00,2007,1,5,14670,25.03,HOEP (Legacy)
2007-01-03 05:00:00,2007,1,6,15248,30.54,HOEP (Legacy)
2007-01-03 06:00:00,2007,1,7,16357,30.19,HOEP (Legacy)
2007-01-03 07:00:00,2007,1,8,17709,30.99,HOEP (Legacy)
2007-01-03 08:00:00,2007,1,9,18407,31.41,HOEP (Legacy)
2007-01-03 09:00:00,2007,1,10,18642,32.48,HOEP (Legacy)
2007-01-03 10:00:00,2007,1,11,18794,36.97,HOEP (Legacy)
2007-01-03 11:00:00,2007,1,12,18920,50.53,HOEP (Legacy)
2007-01-03 12:00:00,2007,1,13,18848,33.64,HOEP (Legacy)
2007-01-03 13:00:00,2007,1,14,18617,32.74,HOEP (Legacy)
2007-01-03 14:00:00,2007,1,15,18500,31.88,HOEP (Legacy)
2007-01-03 15:00:00,2007,1,16,18471,30.92,HOEP (Legacy)
2007-01-03 16:00:00,2007,1,17,19056,32.98,HOEP (Legacy)
2007-01-03 17:00:00,2007,1,18,20426,46.92,HOEP (Legacy)
2007-01-03 18:00:00,2007,1,19,20527,34.65,HOEP (Legacy)
2007-01-03 19:00:00,2007,1,20,20002,36.05,HOEP (Legacy)
2007-01-03 20:00:00,2007,1,21,19420,33.28,HOEP (Legacy)
2007-01-03 21:00:00,2007,1,22,18576,32.42,HOEP (Legacy)
2007-01-03 22:00:00,2007,1,23,17386,30.24,HOEP (Legacy)
2007-01-03 23:00:00,2007,1,24,16214,30.3,HOEP (Legacy)
2007-01-04 00:00:00,2007,1,1,15288,30.36,HOEP (Legacy)
2007-01-04 01:00:00,2007,1,2,14864,29.19,HOEP (Legacy)
2007-01-04 02:00:00,2007,1,3,14487,28.98,HOEP (Legacy)
2007-01-04 03:00:00,2007,1,4,14271,25.97,HOEP (Legacy)
2007-01-04 04:00:00,2007,1,5,14455,28.9,HOEP (Legacy)
2007-01-04 05:00:00,2007,1,6,14993,30.58,HOEP (Legacy)
2007-01-04 06:00:00,2007,1,7,15959,31.38,HOEP (Legacy)
2007-01-04 07:00:00,2007,1,8,17346,31.58,HOEP (Legacy)
2007-01-04 08:00:00,2007,1,9,17997,31.27,HOEP (Legacy)
2007-01-04 09:00:00,2007,1,10,18241,31.03,HOEP (Legacy)
2007-01-04 10:00:00,2007,1,11,18311,32.34,HOEP (Legacy)
2007-01-04 11:00:00,2007,1,12,18352,32.32,HOEP (Legacy)
2007-01-04 12:00:00,2007,1,13,18284,31.82,HOEP (Legacy)
2007-01-04 13:00:00,2007,1,14,18154,32.35,HOEP (Legacy)
2007-01-04 14:00:00,2007,1,15,18031,31.12,HOEP (Legacy)
2007-01-04 15:00:00,2007,1,16,18181,31.91,HOEP (Legacy)
2007-01-04 16:00:00,2007,1,17,18925,36.93,HOEP (Legacy)
2007-01-04 17:00:00,2007,1,18,20305,41.94,HOEP (Legacy)
2007-01-04 18:00:00,2007,1,19,20061,35.01,HOEP (Legacy)
2007-01-04 19:00:00,2007,1,20,19516,37.3,HOEP (Legacy)
2007-01-04 20:00:00,2007,1,21,19043,42.4,HOEP (Legacy)
2007-01-04 21:00:00,2007,1,22,18091,31.99,HOEP (Legacy)
2007-01-04 22:00:00,2007,1,23,17026,29.79,HOEP (Legacy)
2007-01-04 23:00:00,2007,1,24,15758,28.42,HOEP (Legacy)
2007-01-05 00:00:00,2007,1,1,14922,27.86,HOEP (Legacy)
2007-01-05 01:00:00,2007,1,2,14338,4.6,HOEP (Legacy)
2007-01-05 02:00:00,2007,1,3,14085,4.72,HOEP (Legacy)
2007-01-05 03:00:00,2007,1,4,13993,25.22,HOEP (Legacy)
2007-01-05 04:00:00,2007,1,5,14055,14.6,HOEP (Legacy)
2007-01-05 05:00:00,2007,1,6,14517,12.79,HOEP (Legacy)
2007-01-05 06:00:00,2007,1,7,15520,29.37,HOEP (Legacy)
2007-01-05 07:00:00,2007,1,8,17005,30.37,HOEP (Legacy)
2007-01-05 08:00:00,2007,1,9,17824,31.1,HOEP (Legacy)
2007-01-05 09:00:00,2007,1,10,18144,32.24,HOEP (Legacy)
2007-01-05 10:00:00,2007,1,11,18471,34.97,HOEP (Legacy)
2007-01-05 11:00:00,2007,1,12,18745,33.47,HOEP (Legacy)
2007-01-05 12:00:00,2007,1,13,18650,33.89,HOEP (Legacy)
2007-01-05 13:00:00,2007,1,14,18614,33.04,HOEP (Legacy)
2007-01-05 14:00:00,2007,1,15,18495,32.29,HOEP (Legacy)
2007-01-05 15:00:00,2007,1,16,18365,33.25,HOEP (Legacy)
2007-01-05 16:00:00,2007,1,17,18858,50.29,HOEP (Legacy)
2007-01-05 17:00:00,2007,1,18,19728,31.26,HOEP (Legacy)
2007-01-05 18:00:00,2007,1,19,19411,32.57,HOEP (Legacy)
2007-01-05 19:00:00,2007,1,20,18911,54.91,HOEP (Legacy)
2007-01-05 20:00:00,2007,1,21,18389,33.13,HOEP (Legacy)
2007-01-05 21:00:00,2007,1,22,17731,33.49,HOEP (Legacy)
2007-01-05 22:00:00,2007,1,23,16573,29.98,HOEP (Legacy)
2007-01-05 23:00:00,2007,1,24,15491,22.35,HOEP (Legacy)
2007-01-06 00:00:00,2007,1,1,14509,24.94,HOEP (Legacy)
2007-01-06 01:00:00,2007,1,2,13876,22.35,HOEP (Legacy)
2007-01-06 02:00:00,2007,1,3,13451,26.64,HOEP (Legacy)
2007-01-06 03:00:00,2007,1,4,13259,25.82,HOEP (Legacy)
2007-01-06 04:00:00,2007,1,5,13133,26.27,HOEP (Legacy)
2007-01-06 05:00:00,2007,1,6,13244,23.93,HOEP (Legacy)
2007-01-06 06:00:00,2007,1,7,13722,7.53,HOEP (Legacy)
2007-01-06 07:00:00,2007,1,8,14485,12.18,HOEP (Legacy)
2007-01-06 08:00:00,2007,1,9,15231,8.87,HOEP (Legacy)
2007-01-06 09:00:00,2007,1,10,16119,27.13,HOEP (Legacy)
2007-01-06 10:00:00,2007,1,11,16853,32.4,HOEP (Legacy)
2007-01-06 11:00:00,2007,1,12,17157,33.21,HOEP (Legacy)
2007-01-06 12:00:00,2007,1,13,17128,32.22,HOEP (Legacy)
2007-01-06 13:00:00,2007,1,14,16859,31.0,HOEP (Legacy)
2007-01-06 14:00:00,2007,1,15,16581,27.33,HOEP (Legacy)
2007-01-06 15:00:00,2007,1,16,16564,28.75,HOEP (Legacy)
2007-01-06 16:00:00,2007,1,17,17248,29.62,HOEP (Legacy)
2007-01-06 17:00:00,2007,1,18,18339,33.55,HOEP (Legacy)
2007-01-06 18:00:00,2007,1,19,18314,35.89,HOEP (Legacy)
2007-01-06 19:00:00,2007,1,20,17798,33.19,HOEP (Legacy)
2007-01-06 20:00:00,2007,1,21,17259,32.03,HOEP (Legacy)
2007-01-06 21:00:00,2007,1,22,16777,32.33,HOEP (Legacy)
2007-01-06 22:00:00,2007,1,23,16024,27.76,HOEP (Legacy)
2007-01-06 23:00:00,2007,1,24,15136,14.28,HOEP (Legacy)
2007-01-07 00:00:00,2007,1,1,14385,14.81,HOEP (Legacy)
2007-01-07 01:00:00,2007,1,2,13870,13.77,HOEP (Legacy)
2007-01-07 02:00:00,2007,1,3,13534,25.31,HOEP (Legacy)
2007-01-07 03:00:00,2007,1,4,13283,23.97,HOEP (Legacy)
2007-01-07 04:00:00,2007,1,5,13332,10.75,HOEP (Legacy)
2007-01-07 05:00:00,2007,1,6,13453,8.2,HOEP (Legacy)
2007-01-07 06:00:00,2007,1,7,13788,17.21,HOEP (Legacy)
2007-01-07 07:00:00,2007,1,8,14361,30.19,HOEP (Legacy)
2007-01-07 08:00:00,2007,1,9,14836,28.64,HOEP (Legacy)
2007-01-07 09:00:00,2007,1,10,15467,28.04,HOEP (Legacy)
2007-01-07 10:00:00,2007,1,11,15943,28.06,HOEP (Legacy)
2007-01-07 11:00:00,2007,1,12,16227,29.5,HOEP (Legacy)
2007-01-07 12:00:00,2007,1,13,16402,30.05,HOEP (Legacy)
2007-01-07 13:00:00,2007,1,14,16523,31.11,HOEP (Legacy)
2007-01-07 14:00:00,2007,1,15,16492,30.68,HOEP (Legacy)
2007-01-07 15:00:00,2007,1,16,16790,30.6,HOEP (Legacy)
2007-01-07 16:00:00,2007,1,17,17951,34.79,HOEP (Legacy)
2007-01-07 17:00:00,2007,1,18,19030,34.25,HOEP (Legacy)
2007-01-07 18:00:00,2007,1,19,18814,32.96,HOEP (Legacy)
2007-01-07 19:00:00,2007,1,20,18303,33.79,HOEP (Legacy)
2007-01-07 20:00:00,2007,1,21,17989,34.75,HOEP (Legacy)
2007-01-07 21:00:00,2007,1,22,17417,34.44,HOEP (Legacy)
2007-01-07 22:00:00,2007,1,23,16475,31.7,HOEP (Legacy)
2007-01-07 23:00:00,2007,1,24,15599,31.22,HOEP (Legacy)
2007-01-08 00:00:00,2007,1,1,14783,26.88,HOEP (Legacy)
2007-01-08 01:00:00,2007,1,2,14474,28.35,HOEP (Legacy)
2007-01-08 02:00:00,2007,1,3,14319,28.89,HOEP (Legacy)
2007-01-08 03:00:00,2007,1,4,14307,28.78,HOEP (Legacy)
2007-01-08 04:00:00,2007,1,5,14490,26.24,HOEP (Legacy)
2007-01-08 05:00:00,2007,1,6,15153,28.79,HOEP (Legacy)
2007-01-08 06:00:00,2007,1,7,16655,31.02,HOEP (Legacy)
2007-01-08 07:00:00,2007,1,8,18725,38.74,HOEP (Legacy)
2007-01-08 08:00:00,2007,1,9,19216,44.86,HOEP (Legacy)
2007-01-08 09:00:00,2007,1,10,19350,45.06,HOEP (Legacy)
2007-01-08 10:00:00,2007,1,11,19496,47.78,HOEP (Legacy)
2007-01-08 11:00:00,2007,1,12,19457,39.78,HOEP (Legacy)
2007-01-08 12:00:00,2007,1,13,19343,44.99,HOEP (Legacy)
2007-01-08 13:00:00,2007,1,14,19400,44.83,HOEP (Legacy)
2007-01-08 14:00:00,2007,1,15,19267,43.91,HOEP (Legacy)
2007-01-08 15:00:00,2007,1,16,19365,43.25,HOEP (Legacy)
2007-01-08 16:00:00,2007,1,17,20430,46.04,HOEP (Legacy)
2007-01-08 17:00:00,2007,1,18,21617,60.16,HOEP (Legacy)
2007-01-08 18:00:00,2007,1,19,21310,61.49,HOEP (Legacy)
2007-01-08 19:00:00,2007,1,20,20857,60.1,HOEP (Legacy)
2007-01-08 20:00:00,2007,1,21,20206,45.55,HOEP (Legacy)
2007-01-08 21:00:00,2007,1,22,19323,39.98,HOEP (Legacy)
2007-01-08 22:00:00,2007,1,23,18016,33.23,HOEP (Legacy)
2007-01-08 23:00:00,2007,1,24,16661,33.75,HOEP (Legacy)
2007-01-09 00:00:00,2007,1,1,15715,30.6,HOEP (Legacy)
2007-01-09 01:00:00,2007,1,2,15324,29.66,HOEP (Legacy)
2007-01-09 02:00:00,2007,1,3,15029,28.92,HOEP (Legacy)
2007-01-09 03:00:00,2007,1,4,14925,28.72,HOEP (Legacy)
2007-01-09 04:00:00,2007,1,5,15128,28.91,HOEP (Legacy)
2007-01-09 05:00:00,2007,1,6,15726,29.82,HOEP (Legacy)
2007-01-09 06:00:00,2007,1,7,17218,31.42,HOEP (Legacy)
2007-01-09 07:00:00,2007,1,8,19199,40.28,HOEP (Legacy)
2007-01-09 08:00:00,2007,1,9,19522,43.42,HOEP (Legacy)
2007-01-09 09:00:00,2007,1,10,19469,35.59,HOEP (Legacy)
2007-01-09 10:00:00,2007,1,11,19451,36.15,HOEP (Legacy)
2007-01-09 11:00:00,2007,1,12,19454,38.71,HOEP (Legacy)
2007-01-09 12:00:00,2007,1,13,19292,52.06,HOEP (Legacy)
2007-01-09 13:00:00,2007,1,14,19411,52.4,HOEP (Legacy)
2007-01-09 14:00:00,2007,1,15,19387,42.13,HOEP (Legacy)
2007-01-09 15:00:00,2007,1,16,19484,37.77,HOEP (Legacy)
2007-01-09 16:00:00,2007,1,17,20385,37.03,HOEP (Legacy)
2007-01-09 17:00:00,2007,1,18,21716,57.34,HOEP (Legacy)
2007-01-09 18:00:00,2007,1,19,21663,72.5,HOEP (Legacy)
2007-01-09 19:00:00,2007,1,20,21161,48.45,HOEP (Legacy)
2007-01-09 20:00:00,2007,1,21,20641,41.55,HOEP (Legacy)
2007-01-09 21:00:00,2007,1,22,19747,33.13,HOEP (Legacy)
2007-01-09 22:00:00,2007,1,23,18461,31.35,HOEP (Legacy)
2007-01-09 23:00:00,2007,1,24,17113,30.91,HOEP (Legacy)
2007-01-10 00:00:00,2007,1,1,16201,31.65,HOEP (Legacy)
2007-01-10 01:00:00,2007,1,2,16109,31.04,HOEP (Legacy)
2007-01-10 02:00:00,2007,1,3,15792,30.72,HOEP (Legacy)
2007-01-10 03:00:00,2007,1,4,15819,30.24,HOEP (Legacy)
2007-01-10 04:00:00,2007,1,5,15967,31.35,HOEP (Legacy)
2007-01-10 05:00:00,2007,1,6,16623,32.88,HOEP (Legacy)
2007-01-10 06:00:00,2007,1,7,18022,38.36,HOEP (Legacy)
2007-01-10 07:00:00,2007,1,8,20051,141.87,HOEP (Legacy)
2007-01-10 08:00:00,2007,1,9,20470,64.96,HOEP (Legacy)
2007-01-10 09:00:00,2007,1,10,20247,51.79,HOEP (Legacy)
2007-01-10 10:00:00,2007,1,11,20345,59.98,HOEP (Legacy)
2007-01-10 11:00:00,2007,1,12,20304,61.63,HOEP (Legacy)
2007-01-10 12:00:00,2007,1,13,20097,49.46,HOEP (Legacy)
2007-01-10 13:00:00,2007,1,14,19954,60.8,HOEP (Legacy)
2007-01-10 14:00:00,2007,1,15,19864,41.3,HOEP (Legacy)
2007-01-10 15:00:00,2007,1,16,20143,38.15,HOEP (Legacy)
2007-01-10 16:00:00,2007,1,17,20919,34.22,HOEP (Legacy)
2007-01-10 17:00:00,2007,1,18,22295,63.04,HOEP (Legacy)
2007-01-10 18:00:00,2007,1,19,22288,65.88,HOEP (Legacy)
2007-01-10 19:00:00,2007,1,20,21655,60.78,HOEP (Legacy)
2007-01-10 20:00:00,2007,1,21,21227,37.56,HOEP (Legacy)
2007-01-10 21:00:00,2007,1,22,20400,37.53,HOEP (Legacy)
2007-01-10 22:00:00,2007,1,23,19014,32.04,HOEP (Legacy)
2007-01-10 23:00:00,2007,1,24,17662,31.2,HOEP (Legacy)
2007-01-11 00:00:00,2007,1,1,16708,32.14,HOEP (Legacy)
2007-01-11 01:00:00,2007,1,2,16359,32.5,HOEP (Legacy)
2007-01-11 02:00:00,2007,1,3,16098,31.1,HOEP (Legacy)
2007-01-11 03:00:00,2007,1,4,15983,31.43,HOEP (Legacy)
2007-01-11 04:00:00,2007,1,5,16098,32.04,HOEP (Legacy)
2007-01-11 05:00:00,2007,1,6,16710,32.62,HOEP (Legacy)
2007-01-11 06:00:00,2007,1,7,18131,33.81,HOEP (Legacy)
2007-01-11 07:00:00,2007,1,8,20028,46.08,HOEP (Legacy)
2007-01-11 08:00:00,2007,1,9,20276,58.27,HOEP (Legacy)
2007-01-11 09:00:00,2007,1,10,20200,48.89,HOEP (Legacy)
2007-01-11 10:00:00,2007,1,11,20008,57.81,HOEP (Legacy)
2007-01-11 11:00:00,2007,1,12,19910,54.2,HOEP (Legacy)
2007-01-11 12:00:00,2007,1,13,19631,34.65,HOEP (Legacy)
2007-01-11 13:00:00,2007,1,14,19527,34.72,HOEP (Legacy)
2007-01-11 14:00:00,2007,1,15,19511,36.55,HOEP (Legacy)
2007-01-11 15:00:00,2007,1,16,19630,53.82,HOEP (Legacy)
2007-01-11 16:00:00,2007,1,17,20433,46.19,HOEP (Legacy)
2007-01-11 17:00:00,2007,1,18,21505,72.74,HOEP (Legacy)
2007-01-11 18:00:00,2007,1,19,21211,67.01,HOEP (Legacy)
2007-01-11 19:00:00,2007,1,20,20628,42.16,HOEP (Legacy)
2007-01-11 20:00:00,2007,1,21,20085,35.19,HOEP (Legacy)
2007-01-11 21:00:00,2007,1,22,19122,33.69,HOEP (Legacy)
2007-01-11 22:00:00,2007,1,23,17921,31.52,HOEP (Legacy)
2007-01-11 23:00:00,2007,1,24,16498,29.76,HOEP (Legacy)
2007-01-12 00:00:00,2007,1,1,15595,30.58,HOEP (Legacy)
2007-01-12 01:00:00,2007,1,2,15334,30.65,HOEP (Legacy)
2007-01-12 02:00:00,2007,1,3,15125,26.32,HOEP (Legacy)
2007-01-12 03:00:00,2007,1,4,14968,25.33,HOEP (Legacy)
2007-01-12 04:00:00,2007,1,5,15081,28.72,HOEP (Legacy)
2007-01-12 05:00:00,2007,1,6,15550,31.98,HOEP (Legacy)
