Timestamp,Year,Month,Hour,Ontario Demand,Market_Price,Price_Type
2010-01-01 00:00:00,2010,1,1,14403,33.83,HOEP (Legacy)
2010-01-01 01:00:00,2010,1,2,13814,27.49,HOEP (Legacy)
2010-01-01 02:00:00,2010,1,3,13366,25.96,HOEP (Legacy)
2010-01-01 03:00:00,2010,1,4,13120,27.2,HOEP (Legacy)
2010-01-01 04:00:00,2010,1,5,13075,28.5,HOEP (Legacy)
2010-01-01 05:00:00,2010,1,6,13234,26.63,HOEP (Legacy)
2010-01-01 06:00:00,2010,1,7,13534,16.72,HOEP (Legacy)
2010-01-01 07:00:00,2010,1,8,13698,19.06,HOEP (Legacy)
2010-01-01 08:00:00,2010,1,9,13814,8.56,HOEP (Legacy)
2010-01-01 09:00:00,2010,1,10,14273,18.41,HOEP (Legacy)
2010-01-01 10:00:00,2010,1,11,14858,27.13,HOEP (Legacy)
2010-01-01 11:00:00,2010,1,12,15365,20.04,HOEP (Legacy)
2010-01-01 12:00:00,2010,1,13,15599,25.44,HOEP (Legacy)
2010-01-01 13:00:00,2010,1,14,15659,24.0,HOEP (Legacy)
2010-01-01 14:00:00,2010,1,15,15747,25.62,HOEP (Legacy)
2010-01-01 15:00:00,2010,1,16,15949,7.5,HOEP (Legacy)
2010-01-01 16:00:00,2010,1,17,16780,7.51,HOEP (Legacy)
2010-01-01 17:00:00,2010,1,18,17871,22.81,HOEP (Legacy)
2010-01-01 18:00:00,2010,1,19,17915,44.48,HOEP (Legacy)
2010-01-01 19:00:00,2010,1,20,17552,31.25,HOEP (Legacy)
2010-01-01 20:00:00,2010,1,21,17326,31.7,HOEP (Legacy)
2010-01-01 21:00:00,2010,1,22,16831,28.04,HOEP (Legacy)
2010-01-01 22:00:00,2010,1,23,16208,32.03,HOEP (Legacy)
2010-01-01 23:00:00,2010,1,24,15450,28.99,HOEP (Legacy)
2010-01-02 00:00:00,2010,1,1,14745,29.9,HOEP (Legacy)
2010-01-02 01:00:00,2010,1,2,14322,24.31,HOEP (Legacy)
2010-01-02 02:00:00,2010,1,3,14133,24.03,HOEP (Legacy)
2010-01-02 03:00:00,2010,1,4,14161,25.48,HOEP (Legacy)
2010-01-02 04:00:00,2010,1,5,14129,29.03,HOEP (Legacy)
