Timestamp,Year,Month,Hour,Ontario Demand,Market_Price,Price_Type
2022-01-01 00:00:00,2022,1,1,13543,32.18,HOEP (Legacy)
2022-01-01 01:00:00,2022,1,2,13254,59.04,HOEP (Legacy)
2022-01-01 02:00:00,2022,1,3,12683,18.79,HOEP (Legacy)
2022-01-01 03:00:00,2022,1,4,12491,15.78,HOEP (Legacy)
2022-01-01 04:00:00,2022,1,5,12493,0.41,HOEP (Legacy)
2022-01-01 05:00:00,2022,1,6,12586,14.34,HOEP (Legacy)
2022-01-01 06:00:00,2022,1,7,12772,5.61,HOEP (Legacy)
2022-01-01 07:00:00,2022,1,8,12915,14.29,HOEP (Legacy)
2022-01-01 08:00:00,2022,1,9,13265,2.2,HOEP (Legacy)
2022-01-01 09:00:00,2022,1,10,13861,14.35,HOEP (Legacy)
2022-01-01 10:00:00,2022,1,11,14626,22.93,HOEP (Legacy)
2022-01-01 11:00:00,2022,1,12,15060,33.49,HOEP (Legacy)
2022-01-01 12:00:00,2022,1,13,15620,32.78,HOEP (Legacy)
2022-01-01 13:00:00,2022,1,14,15540,15.73,HOEP (Legacy)
2022-01-01 14:00:00,2022,1,15,15465,14.37,HOEP (Legacy)
2022-01-01 15:00:00,2022,1,16,15615,12.98,HOEP (Legacy)
2022-01-01 16:00:00,2022,1,17,16234,27.56,HOEP (Legacy)
2022-01-01 17:00:00,2022,1,18,16955,33.39,HOEP (Legacy)
2022-01-01 18:00:00,2022,1,19,16581,26.43,HOEP (Legacy)
2022-01-01 19:00:00,2022,1,20,16327,32.87,HOEP (Legacy)
2022-01-01 20:00:00,2022,1,21,16013,22.87,HOEP (Legacy)
2022-01-01 21:00:00,2022,1,22,15409,10.86,HOEP (Legacy)
2022-01-01 22:00:00,2022,1,23,14813,13.06,HOEP (Legacy)
2022-01-01 23:00:00,2022,1,24,14173,15.16,HOEP (Legacy)
2022-01-02 00:00:00,2022,1,1,13839,14.45,HOEP (Legacy)
2022-01-02 01:00:00,2022,1,2,13536,14.26,HOEP (Legacy)
2022-01-02 02:00:00,2022,1,3,13318,10.4,HOEP (Legacy)
2022-01-02 03:00:00,2022,1,4,13292,10.41,HOEP (Legacy)
2022-01-02 04:00:00,2022,1,5,13330,10.38,HOEP (Legacy)
2022-01-02 05:00:00,2022,1,6,13574,10.4,HOEP (Legacy)
2022-01-02 06:00:00,2022,1,7,13911,4.81,HOEP (Legacy)
2022-01-02 07:00:00,2022,1,8,14615,1.21,HOEP (Legacy)
2022-01-02 08:00:00,2022,1,9,15089,10.45,HOEP (Legacy)
2022-01-02 09:00:00,2022,1,10,15779,16.07,HOEP (Legacy)
2022-01-02 10:00:00,2022,1,11,16348,30.5,HOEP (Legacy)
