Timestamp,Year,Month,Hour,Ontario Demand,Market_Price,Price_Type
2014-01-01 00:00:00,2014,1,1,15862,23.04,HOEP (Legacy)
2014-01-01 01:00:00,2014,1,2,15462,36.64,HOEP (Legacy)
2014-01-01 02:00:00,2014,1,3,15182,45.85,HOEP (Legacy)
2014-01-01 03:00:00,2014,1,4,14925,30.88,HOEP (Legacy)
2014-01-01 04:00:00,2014,1,5,14807,14.36,HOEP (Legacy)
2014-01-01 05:00:00,2014,1,6,14934,14.33,HOEP (Legacy)
2014-01-01 06:00:00,2014,1,7,15246,14.35,HOEP (Legacy)
2014-01-01 07:00:00,2014,1,8,15510,14.36,HOEP (Legacy)
2014-01-01 08:00:00,2014,1,9,15675,14.31,HOEP (Legacy)
2014-01-01 09:00:00,2014,1,10,16018,14.33,HOEP (Legacy)
2014-01-01 10:00:00,2014,1,11,16479,21.87,HOEP (Legacy)
2014-01-01 11:00:00,2014,1,12,16950,30.18,HOEP (Legacy)
2014-01-01 12:00:00,2014,1,13,17048,28.99,HOEP (Legacy)
2014-01-01 13:00:00,2014,1,14,17040,14.35,HOEP (Legacy)
2014-01-01 14:00:00,2014,1,15,16957,14.85,HOEP (Legacy)
2014-01-01 15:00:00,2014,1,16,17226,29.66,HOEP (Legacy)
2014-01-01 16:00:00,2014,1,17,18112,37.55,HOEP (Legacy)
2014-01-01 17:00:00,2014,1,18,19519,38.0,HOEP (Legacy)
2014-01-01 18:00:00,2014,1,19,19406,37.86,HOEP (Legacy)
2014-01-01 19:00:00,2014,1,20,18976,37.79,HOEP (Legacy)
2014-01-01 20:00:00,2014,1,21,18685,42.72,HOEP (Legacy)
2014-01-01 21:00:00,2014,1,22,18275,64.47,HOEP (Legacy)
2014-01-01 22:00:00,2014,1,23,17480,45.4,HOEP (Legacy)
2014-01-01 23:00:00,2014,1,24,16458,35.72,HOEP (Legacy)
2014-01-02 00:00:00,2014,1,1,15778,39.44,HOEP (Legacy)
2014-01-02 01:00:00,2014,1,2,15629,35.05,HOEP (Legacy)
2014-01-02 02:00:00,2014,1,3,15524,40.68,HOEP (Legacy)
2014-01-02 03:00:00,2014,1,4,15472,40.21,HOEP (Legacy)
2014-01-02 04:00:00,2014,1,5,15730,40.65,HOEP (Legacy)
2014-01-02 05:00:00,2014,1,6,16345,36.75,HOEP (Legacy)
2014-01-02 06:00:00,2014,1,7,17659,42.78,HOEP (Legacy)
2014-01-02 07:00:00,2014,1,8,18728,46.69,HOEP (Legacy)
2014-01-02 08:00:00,2014,1,9,19438,54.08,HOEP (Legacy)
2014-01-02 09:00:00,2014,1,10,19980,65.98,HOEP (Legacy)
2014-01-02 10:00:00,2014,1,11,20440,103.47,HOEP (Legacy)
2014-01-02 11:00:00,2014,1,12,20696,96.77,HOEP (Legacy)
2014-01-02 12:00:00,2014,1,13,20718,58.1,HOEP (Legacy)
2014-01-02 13:00:00,2014,1,14,20651,56.4,HOEP (Legacy)
2014-01-02 14:00:00,2014,1,15,20576,46.38,HOEP (Legacy)
2014-01-02 15:00:00,2014,1,16,20543,49.23,HOEP (Legacy)
2014-01-02 16:00:00,2014,1,17,21276,46.08,HOEP (Legacy)
2014-01-02 17:00:00,2014,1,18,22476,48.12,HOEP (Legacy)
2014-01-02 18:00:00,2014,1,19,22320,46.6,HOEP (Legacy)
2014-01-02 19:00:00,2014,1,20,21981,58.63,HOEP (Legacy)
2014-01-02 20:00:00,2014,1,21,21933,111.51,HOEP (Legacy)
2014-01-02 21:00:00,2014,1,22,21156,160.28,HOEP (Legacy)
2014-01-02 22:00:00,2014,1,23,19946,66.0,HOEP (Legacy)
2014-01-02 23:00:00,2014,1,24,18756,44.03,HOEP (Legacy)
2014-01-03 00:00:00,2014,1,1,17878,42.44,HOEP (Legacy)
2014-01-03 01:00:00,2014,1,2,17383,42.55,HOEP (Legacy)
2014-01-03 02:00:00,2014,1,3,17163,42.05,HOEP (Legacy)
2014-01-03 03:00:00,2014,1,4,17102,44.47,HOEP (Legacy)
2014-01-03 04:00:00,2014,1,5,17165,42.75,HOEP (Legacy)
2014-01-03 05:00:00,2014,1,6,17611,42.03,HOEP (Legacy)
2014-01-03 06:00:00,2014,1,7,18647,61.63,HOEP (Legacy)
2014-01-03 07:00:00,2014,1,8,19627,59.21,HOEP (Legacy)
2014-01-03 08:00:00,2014,1,9,20002,148.05,HOEP (Legacy)
2014-01-03 09:00:00,2014,1,10,20422,72.14,HOEP (Legacy)
2014-01-03 10:00:00,2014,1,11,20428,206.72,HOEP (Legacy)
2014-01-03 11:00:00,2014,1,12,20253,84.52,HOEP (Legacy)
2014-01-03 12:00:00,2014,1,13,19992,75.55,HOEP (Legacy)
2014-01-03 13:00:00,2014,1,14,19808,46.74,HOEP (Legacy)
2014-01-03 14:00:00,2014,1,15,19590,38.48,HOEP (Legacy)
2014-01-03 15:00:00,2014,1,16,19652,38.64,HOEP (Legacy)
2014-01-03 16:00:00,2014,1,17,20447,42.63,HOEP (Legacy)
2014-01-03 17:00:00,2014,1,18,21852,114.58,HOEP (Legacy)
2014-01-03 18:00:00,2014,1,19,22113,82.66,HOEP (Legacy)
2014-01-03 19:00:00,2014,1,20,21729,148.4,HOEP (Legacy)
