Timestamp,Year,Month,Hour,Ontario Demand,Market_Price,Price_Type
2005-01-01 00:00:00,2005,1,1,15016,25.82,HOEP (Legacy)
2005-01-01 01:00:00,2005,1,2,14470,30.82,HOEP (Legacy)
2005-01-01 02:00:00,2005,1,3,14015,39.48,HOEP (Legacy)
2005-01-01 03:00:00,2005,1,4,13622,26.02,HOEP (Legacy)
2005-01-01 04:00:00,2005,1,5,13545,18.01,HOEP (Legacy)
2005-01-01 05:00:00,2005,1,6,13588,18.83,HOEP (Legacy)
2005-01-01 06:00:00,2005,1,7,13727,25.52,HOEP (Legacy)
2005-01-01 07:00:00,2005,1,8,14093,27.39,HOEP (Legacy)
2005-01-01 08:00:00,2005,1,9,14457,27.55,HOEP (Legacy)
2005-01-01 09:00:00,2005,1,10,15017,26.77,HOEP (Legacy)
2005-01-01 10:00:00,2005,1,11,15560,26.96,HOEP (Legacy)
2005-01-01 11:00:00,2005,1,12,16039,29.06,HOEP (Legacy)
2005-01-01 12:00:00,2005,1,13,16293,27.21,HOEP (Legacy)
2005-01-01 13:00:00,2005,1,14,16366,35.06,HOEP (Legacy)
2005-01-01 14:00:00,2005,1,15,16281,32.21,HOEP (Legacy)
2005-01-01 15:00:00,2005,1,16,16406,26.98,HOEP (Legacy)
2005-01-01 16:00:00,2005,1,17,17086,30.31,HOEP (Legacy)
2005-01-01 17:00:00,2005,1,18,18386,38.57,HOEP (Legacy)
2005-01-01 18:00:00,2005,1,19,18368,38.66,HOEP (Legacy)
2005-01-01 19:00:00,2005,1,20,18215,38.98,HOEP (Legacy)
2005-01-01 20:00:00,2005,1,21,17911,43.69,HOEP (Legacy)
2005-01-01 21:00:00,2005,1,22,17494,38.16,HOEP (Legacy)
2005-01-01 22:00:00,2005,1,23,16830,34.57,HOEP (Legacy)
2005-01-01 23:00:00,2005,1,24,15973,30.33,HOEP (Legacy)
2005-01-02 00:00:00,2005,1,1,15182,23.68,HOEP (Legacy)
2005-01-02 01:00:00,2005,1,2,14707,15.98,HOEP (Legacy)
2005-01-02 02:00:00,2005,1,3,14394,21.29,HOEP (Legacy)
2005-01-02 03:00:00,2005,1,4,14277,21.87,HOEP (Legacy)
2005-01-02 04:00:00,2005,1,5,14367,27.44,HOEP (Legacy)
2005-01-02 05:00:00,2005,1,6,14541,19.47,HOEP (Legacy)
2005-01-02 06:00:00,2005,1,7,14968,33.83,HOEP (Legacy)
2005-01-02 07:00:00,2005,1,8,15549,36.93,HOEP (Legacy)
2005-01-02 08:00:00,2005,1,9,16282,49.15,HOEP (Legacy)
2005-01-02 09:00:00,2005,1,10,17126,38.52,HOEP (Legacy)
