Timestamp,Year,Month,Hour,Ontario Demand,Market_Price,Price_Type
2012-01-01 00:00:00,2012,1,1,13710,21.71,HOEP (Legacy)
2012-01-01 01:00:00,2012,1,2,13285,16.92,HOEP (Legacy)
2012-01-01 02:00:00,2012,1,3,12905,11.23,HOEP (Legacy)
2012-01-01 03:00:00,2012,1,4,12608,7.1,HOEP (Legacy)
2012-01-01 04:00:00,2012,1,5,12439,-6.7,HOEP (Legacy)
2012-01-01 05:00:00,2012,1,6,12513,14.8,HOEP (Legacy)
2012-01-01 06:00:00,2012,1,7,12766,11.63,HOEP (Legacy)
2012-01-01 07:00:00,2012,1,8,13007,-8.25,HOEP (Legacy)
2012-01-01 08:00:00,2012,1,9,13286,-28.07,HOEP (Legacy)
2012-01-01 09:00:00,2012,1,10,13710,9.83,HOEP (Legacy)
2012-01-01 10:00:00,2012,1,11,14194,10.89,HOEP (Legacy)
2012-01-01 11:00:00,2012,1,12,14734,16.08,HOEP (Legacy)
2012-01-01 12:00:00,2012,1,13,15099,18.3,HOEP (Legacy)
2012-01-01 13:00:00,2012,1,14,15268,19.01,HOEP (Legacy)
2012-01-01 14:00:00,2012,1,15,15218,12.28,HOEP (Legacy)
2012-01-01 15:00:00,2012,1,16,15315,12.59,HOEP (Legacy)
2012-01-01 16:00:00,2012,1,17,15983,-24.83,HOEP (Legacy)
2012-01-01 17:00:00,2012,1,18,16747,13.91,HOEP (Legacy)
2012-01-01 18:00:00,2012,1,19,16569,15.74,HOEP (Legacy)
2012-01-01 19:00:00,2012,1,20,16297,13.65,HOEP (Legacy)
2012-01-01 20:00:00,2012,1,21,16061,16.94,HOEP (Legacy)
2012-01-01 21:00:00,2012,1,22,15765,23.35,HOEP (Legacy)
2012-01-01 22:00:00,2012,1,23,15101,25.26,HOEP (Legacy)
2012-01-01 23:00:00,2012,1,24,14257,19.36,HOEP (Legacy)
2012-01-02 00:00:00,2012,1,1,13497,15.52,HOEP (Legacy)
2012-01-02 01:00:00,2012,1,2,12980,-69.78,HOEP (Legacy)
2012-01-02 02:00:00,2012,1,3,12929,-128.25,HOEP (Legacy)
2012-01-02 03:00:00,2012,1,4,12810,-128.23,HOEP (Legacy)
2012-01-02 04:00:00,2012,1,5,12782,-80.95,HOEP (Legacy)
2012-01-02 05:00:00,2012,1,6,13024,24.57,HOEP (Legacy)
2012-01-02 06:00:00,2012,1,7,13810,24.55,HOEP (Legacy)
2012-01-02 07:00:00,2012,1,8,14804,0.68,HOEP (Legacy)
2012-01-02 08:00:00,2012,1,9,15387,10.68,HOEP (Legacy)
